annotation,folder,filename,source,database,size,width,height,depth,segment,object,name,pose,truncated,difficult,bndbox,xmin,ymin,xmax,ymax
,02085782,n02085782_2690,,ImageNet database,,530,397,3,,,Japanese_spaniel,Unspecified,0,0,,9,4,524,393
,02085782,n02085782_2695,,ImageNet database,,399,255,3,,,Japanese_spaniel,Unspecified,0,0,,153,52,303,215
,02085782,n02085782_2695,,ImageNet database,,399,255,3,,,Japanese_spaniel,Unspecified,0,0,,39,33,158,187
,02085782,n02085782_2715,,ImageNet database,,480,600,3,,,Japanese_spaniel,Unspecified,0,0,,62,77,432,539
,02085782,n02085782_2762,,ImageNet database,,331,342,3,,,Japanese_spaniel,Unspecified,0,0,,58,67,307,298
,02085782,n02085782_2796,,ImageNet database,,385,391,3,,,Japanese_spaniel,Unspecified,0,0,,6,10,375,384
,02085782,n02085782_28,,ImageNet database,,375,283,3,,,Japanese_spaniel,Unspecified,0,0,,22,7,322,261
,02085782,n02085782_2874,,ImageNet database,,373,373,3,,,Japanese_spaniel,Unspecified,0,0,,67,54,283,329
,02085782,n02085782_2886,,ImageNet database,,350,272,3,,,Japanese_spaniel,Unspecified,0,0,,205,20,321,221
,02085782,n02085782_2886,,ImageNet database,,350,272,3,,,Japanese_spaniel,Unspecified,0,0,,27,57,210,266
,02085782,n02085782_2914,,ImageNet database,,600,448,3,,,Japanese_spaniel,Unspecified,0,0,,197,196,450,389
,02085782,n02085782_2914,,ImageNet database,,600,448,3,,,Japanese_spaniel,Unspecified,0,0,,190,90,301,166
,02085782,n02085782_2914,,ImageNet database,,600,448,3,,,Japanese_spaniel,Unspecified,0,0,,273,57,438,189
,02085782,n02085782_2922,,ImageNet database,,200,200,3,,,Japanese_spaniel,Unspecified,0,0,,7,7,196,193
,02085782,n02085782_2939,,ImageNet database,,600,449,3,,,Japanese_spaniel,Unspecified,0,0,,177,7,598,270
,02085782,n02085782_2978,,ImageNet database,,476,331,3,,,Japanese_spaniel,Unspecified,0,0,,74,11,252,283
,02085782,n02085782_3019,,ImageNet database,,240,184,3,,,Japanese_spaniel,Unspecified,0,0,,57,55,122,178
,02085782,n02085782_3021,,ImageNet database,,600,467,3,,,Japanese_spaniel,Unspecified,0,0,,2,18,567,464
,02085782,n02085782_3030,,ImageNet database,,640,713,3,,,Japanese_spaniel,Unspecified,0,0,,103,76,563,582
,02085782,n02085782_3031,,ImageNet database,,150,170,3,,,Japanese_spaniel,Unspecified,0,0,,5,34,114,144
,02085782,n02085782_3052,,ImageNet database,,432,365,3,,,Japanese_spaniel,Unspecified,0,0,,42,28,378,347
,02085782,n02085782_3065,,ImageNet database,,150,132,3,,,Japanese_spaniel,Unspecified,0,0,,1,1,149,131
,02085782,n02085782_3071,,ImageNet database,,180,148,3,,,Japanese_spaniel,Unspecified,0,0,,87,15,162,147
,02085782,n02085782_3071,,ImageNet database,,180,148,3,,,Japanese_spaniel,Unspecified,0,0,,0,8,92,115
,02085782,n02085782_309,,ImageNet database,,200,185,3,,,Japanese_spaniel,Unspecified,0,0,,23,7,199,184
,02085782,n02085782_3098,,ImageNet database,,350,337,3,,,Japanese_spaniel,Unspecified,0,0,,146,16,332,280
,02085782,n02085782_3121,,ImageNet database,,290,321,3,,,Japanese_spaniel,Unspecified,0,0,,13,12,279,302
,02085782,n02085782_313,,ImageNet database,,400,341,3,,,Japanese_spaniel,Unspecified,0,0,,39,16,381,340
,02085782,n02085782_3148,,ImageNet database,,600,801,3,,,Japanese_spaniel,Unspecified,0,0,,101,131,597,798
,02085782,n02085782_3158,,ImageNet database,,817,429,3,,,Japanese_spaniel,Unspecified,0,0,,9,11,334,421
,02085782,n02085782_3158,,ImageNet database,,817,429,3,,,Japanese_spaniel,Unspecified,0,0,,385,76,804,371
,02085782,n02085782_3215,,ImageNet database,,300,271,3,,,Japanese_spaniel,Unspecified,0,0,,24,43,283,216
,02085782,n02085782_3325,,ImageNet database,,600,449,3,,,Japanese_spaniel,Unspecified,0,0,,65,4,538,446
,02085782,n02085782_3331,,ImageNet database,,275,297,3,,,Japanese_spaniel,Unspecified,0,0,,39,69,220,246
,02085782,n02085782_3354,,ImageNet database,,350,469,3,,,Japanese_spaniel,Unspecified,0,0,,15,91,319,394
,02085782,n02085782_3387,,ImageNet database,,538,450,3,,,Japanese_spaniel,Unspecified,0,0,,63,50,483,425
,02085782,n02085782_3400,,ImageNet database,,200,183,3,,,Japanese_spaniel,Unspecified,0,0,,0,0,197,179
,02085782,n02085782_3404,,ImageNet database,,190,174,3,,,Japanese_spaniel,Unspecified,0,0,,32,19,153,161
,02085782,n02085782_3420,,ImageNet database,,210,210,3,,,Japanese_spaniel,Unspecified,0,0,,0,27,209,181
,02085782,n02085782_3481,,ImageNet database,,410,317,3,,,Japanese_spaniel,Unspecified,0,0,,8,2,404,316
,02085782,n02085782_3499,,ImageNet database,,240,240,3,,,Japanese_spaniel,Unspecified,0,0,,41,40,209,218
,02085782,n02085782_3516,,ImageNet database,,410,281,3,,,Japanese_spaniel,Unspecified,0,0,,190,69,380,279
,02085782,n02085782_3516,,ImageNet database,,410,281,3,,,Japanese_spaniel,Unspecified,0,0,,22,29,219,205
,02085782,n02085782_3578,,ImageNet database,,375,500,3,,,Japanese_spaniel,Unspecified,0,0,,1,63,335,332
,02085782,n02085782_3649,,ImageNet database,,358,424,3,,,Japanese_spaniel,Unspecified,0,0,,3,4,355,422
,02085782,n02085782_3720,,ImageNet database,,567,452,3,,,Japanese_spaniel,Unspecified,0,0,,36,28,542,409
,02085782,n02085782_3727,,ImageNet database,,426,284,3,,,Japanese_spaniel,Unspecified,0,0,,49,25,272,250
,02085782,n02085782_3744,,ImageNet database,,398,550,3,,,Japanese_spaniel,Unspecified,0,0,,22,117,370,522
,02085782,n02085782_3781,,ImageNet database,,600,449,3,,,Japanese_spaniel,Unspecified,0,0,,71,97,598,434
,02085782,n02085782_38,,ImageNet database,,186,207,3,,,Japanese_spaniel,Unspecified,0,0,,1,6,161,199
,02085782,n02085782_381,,ImageNet database,,350,303,3,,,Japanese_spaniel,Unspecified,0,0,,16,28,329,296
,02085782,n02085782_3810,,ImageNet database,,287,350,3,,,Japanese_spaniel,Unspecified,0,0,,8,1,286,349
,02085782,n02085782_382,,ImageNet database,,406,400,3,,,Japanese_spaniel,Unspecified,0,0,,8,8,394,390
,02085782,n02085782_385,,ImageNet database,,237,250,3,,,Japanese_spaniel,Unspecified,0,0,,35,57,218,217
,02085782,n02085782_3855,,ImageNet database,,460,447,3,,,Japanese_spaniel,Unspecified,0,0,,32,20,327,395
,02085782,n02085782_3870,,ImageNet database,,196,260,3,,,Japanese_spaniel,Unspecified,0,0,,8,1,195,259
,02085782,n02085782_3889,,ImageNet database,,450,390,3,,,Japanese_spaniel,Unspecified,0,0,,58,10,429,374
,02085782,n02085782_3896,,ImageNet database,,200,200,3,,,Japanese_spaniel,Unspecified,0,0,,0,1,183,199
,02085782,n02085782_3899,,ImageNet database,,200,200,3,,,Japanese_spaniel,Unspecified,0,0,,0,29,199,193
,02085782,n02085782_3966,,ImageNet database,,307,293,3,,,Japanese_spaniel,Unspecified,0,0,,19,14,262,279
,02085782,n02085782_3979,,ImageNet database,,717,600,3,,,Japanese_spaniel,Unspecified,0,0,,207,178,672,508
,02085782,n02085782_3990,,ImageNet database,,218,207,3,,,Japanese_spaniel,Unspecified,0,0,,23,20,205,197
,02085782,n02085782_4042,,ImageNet database,,441,397,3,,,Japanese_spaniel,Unspecified,0,0,,9,30,433,385
,02085782,n02085782_4208,,ImageNet database,,220,300,3,,,Japanese_spaniel,Unspecified,0,0,,13,44,175,243
,02085782,n02085782_4269,,ImageNet database,,200,150,3,,,Japanese_spaniel,Unspecified,0,0,,27,22,154,133
,02085782,n02085782_4294,,ImageNet database,,368,317,3,,,Japanese_spaniel,Unspecified,0,0,,51,26,344,304
,02085782,n02085782_4332,,ImageNet database,,600,450,3,,,Japanese_spaniel,Unspecified,0,0,,138,36,530,448
,02085782,n02085782_435,,ImageNet database,,200,180,3,,,Japanese_spaniel,Unspecified,0,0,,19,18,171,167
,02085782,n02085782_4351,,ImageNet database,,335,300,3,,,Japanese_spaniel,Unspecified,0,0,,66,49,323,262
,02085782,n02085782_4365,,ImageNet database,,600,530,3,,,Japanese_spaniel,Unspecified,0,0,,13,17,589,520
,02085782,n02085782_440,,ImageNet database,,250,250,3,,,Japanese_spaniel,Unspecified,0,0,,0,37,220,249
,02085782,n02085782_4436,,ImageNet database,,598,701,3,,,Japanese_spaniel,Unspecified,0,0,,70,7,596,699
,02085782,n02085782_4438,,ImageNet database,,216,232,3,,,Japanese_spaniel,Unspecified,0,0,,40,26,184,217
,02085782,n02085782_4458,,ImageNet database,,341,282,3,,,Japanese_spaniel,Unspecified,0,0,,66,36,282,238
,02085782,n02085782_4511,,ImageNet database,,640,480,3,,,Japanese_spaniel,Unspecified,0,0,,68,33,559,428
,02085782,n02085782_4564,,ImageNet database,,200,168,3,,,Japanese_spaniel,Unspecified,0,0,,26,24,199,166
,02085782,n02085782_4574,,ImageNet database,,200,150,3,,,Japanese_spaniel,Unspecified,0,0,,57,20,176,120
,02085782,n02085782_4579,,ImageNet database,,500,375,3,,,Japanese_spaniel,Unspecified,0,0,,176,78,392,288
,02085782,n02085782_4590,,ImageNet database,,375,500,3,,,Japanese_spaniel,Unspecified,0,0,,50,133,280,447
,02085782,n02085782_4616,,ImageNet database,,435,328,3,,,Japanese_spaniel,Unspecified,0,0,,121,63,339,244
,02085782,n02085782_4698,,ImageNet database,,400,369,3,,,Japanese_spaniel,Unspecified,0,0,,177,117,395,329
,02085782,n02085782_4698,,ImageNet database,,400,369,3,,,Japanese_spaniel,Unspecified,0,0,,6,99,192,368
,02085782,n02085782_4698,,ImageNet database,,400,369,3,,,Japanese_spaniel,Unspecified,0,0,,67,5,237,209
,02085782,n02085782_4772,,ImageNet database,,600,449,3,,,Japanese_spaniel,Unspecified,0,0,,0,101,564,377
,02085782,n02085782_4780,,ImageNet database,,232,300,3,,,Japanese_spaniel,Unspecified,0,0,,30,80,168,266
,02085782,n02085782_4798,,ImageNet database,,325,340,3,,,Japanese_spaniel,Unspecified,0,0,,53,21,249,274
,02085782,n02085782_50,,ImageNet database,,250,423,3,,,Japanese_spaniel,Unspecified,0,0,,30,25,223,398
,02085782,n02085782_516,,ImageNet database,,230,216,3,,,Japanese_spaniel,Unspecified,0,0,,19,8,212,215
,02085782,n02085782_518,,ImageNet database,,120,120,3,,,Japanese_spaniel,Unspecified,0,0,,0,0,119,119
,02085782,n02085782_564,,ImageNet database,,290,290,3,,,Japanese_spaniel,Unspecified,0,0,,43,20,239,284
,02085782,n02085782_572,,ImageNet database,,600,800,3,,,Japanese_spaniel,Unspecified,0,0,,166,232,528,750
,02085782,n02085782_593,,ImageNet database,,465,576,3,,,Japanese_spaniel,Unspecified,0,0,,41,54,430,524
,02085782,n02085782_622,,ImageNet database,,130,122,3,,,Japanese_spaniel,Unspecified,0,0,,5,9,129,116
,02085782,n02085782_626,,ImageNet database,,150,150,3,,,Japanese_spaniel,Unspecified,0,0,,1,0,149,149
,02085782,n02085782_664,,ImageNet database,,500,375,3,,,Japanese_spaniel,Unspecified,0,0,,3,56,461,373
,02085782,n02085782_665,,ImageNet database,,300,225,3,,,Japanese_spaniel,Unspecified,0,0,,53,27,223,179
,02085782,n02085782_668,,ImageNet database,,450,365,3,,,Japanese_spaniel,Unspecified,0,0,,57,36,395,363
,02085782,n02085782_676,,ImageNet database,,275,371,3,,,Japanese_spaniel,Unspecified,0,0,,35,29,237,330
,02085782,n02085782_697,,ImageNet database,,600,449,3,,,Japanese_spaniel,Unspecified,0,0,,131,169,598,404
,02085782,n02085782_698,,ImageNet database,,269,292,3,,,Japanese_spaniel,Unspecified,0,0,,12,5,256,284
,02085782,n02085782_725,,ImageNet database,,600,449,3,,,Japanese_spaniel,Unspecified,0,0,,180,76,551,386
,02085782,n02085782_749,,ImageNet database,,360,254,3,,,Japanese_spaniel,Unspecified,0,0,,141,15,348,252
,02085782,n02085782_749,,ImageNet database,,360,254,3,,,Japanese_spaniel,Unspecified,0,0,,9,24,159,253
,02085782,n02085782_754,,ImageNet database,,216,324,3,,,Japanese_spaniel,Unspecified,0,0,,27,43,202,306
,02085782,n02085782_757,,ImageNet database,,200,191,3,,,Japanese_spaniel,Unspecified,0,0,,52,3,170,180
,02085782,n02085782_80,,ImageNet database,,350,278,3,,,Japanese_spaniel,Unspecified,0,0,,1,25,349,221
,02085782,n02085782_806,,ImageNet database,,220,220,3,,,Japanese_spaniel,Unspecified,0,0,,24,15,219,219
,02085782,n02085782_810,,ImageNet database,,218,178,3,,,Japanese_spaniel,Unspecified,0,0,,8,8,217,177
,02085782,n02085782_82,,ImageNet database,,480,427,3,,,Japanese_spaniel,Unspecified,0,0,,44,25,460,386
,02085782,n02085782_845,,ImageNet database,,200,309,3,,,Japanese_spaniel,Unspecified,0,0,,17,116,197,270
,02085782,n02085782_866,,ImageNet database,,250,320,3,,,Japanese_spaniel,Unspecified,0,0,,25,34,241,292
,02085782,n02085782_874,,ImageNet database,,277,232,3,,,Japanese_spaniel,Unspecified,0,0,,31,22,276,231
,02085782,n02085782_919,,ImageNet database,,600,470,3,,,Japanese_spaniel,Unspecified,0,0,,17,96,567,452
,02085782,n02085782_935,,ImageNet database,,180,156,3,,,Japanese_spaniel,Unspecified,0,0,,8,30,91,155
,02085782,n02085782_935,,ImageNet database,,180,156,3,,,Japanese_spaniel,Unspecified,0,0,,72,1,178,147
,02085782,n02085782_940,,ImageNet database,,600,618,3,,,Japanese_spaniel,Unspecified,0,0,,41,150,598,616
,02085782,n02085782_962,,ImageNet database,,227,204,3,,,Japanese_spaniel,Unspecified,0,0,,63,25,193,193
,02085936,n02085936_10073,,ImageNet database,,500,375,3,,,Maltese_dog,Unspecified,0,0,,111,21,430,374
,02085936,n02085936_10130,,ImageNet database,,500,375,3,,,Maltese_dog,Unspecified,0,0,,153,71,476,374
,02085936,n02085936_10148,,ImageNet database,,500,375,3,,,Maltese_dog,Unspecified,0,0,,170,90,364,339
,02085936,n02085936_10197,,ImageNet database,,500,375,3,,,Maltese_dog,Unspecified,0,0,,22,86,498,374
,02085936,n02085936_10199,,ImageNet database,,500,375,3,,,Maltese_dog,Unspecified,0,0,,63,19,499,327
,02085936,n02085936_10273,,ImageNet database,,500,334,3,,,Maltese_dog,Unspecified,0,0,,133,0,410,333
,02085936,n02085936_10297,,ImageNet database,,375,500,3,,,Maltese_dog,Unspecified,0,0,,16,57,362,442
,02085936,n02085936_10307,,ImageNet database,,500,375,3,,,Maltese_dog,Unspecified,0,0,,173,28,329,248
,02085936,n02085936_10377,,ImageNet database,,500,333,3,,,Maltese_dog,Unspecified,0,0,,51,0,321,328
,02085936,n02085936_10397,,ImageNet database,,500,375,3,,,Maltese_dog,Unspecified,0,0,,138,82,375,333
,02085936,n02085936_10447,,ImageNet database,,500,421,3,,,Maltese_dog,Unspecified,0,0,,211,77,392,415
,02085936,n02085936_10610,,ImageNet database,,500,375,3,,,Maltese_dog,Unspecified,0,0,,181,27,411,290
,02085936,n02085936_10610,,ImageNet database,,500,375,3,,,Maltese_dog,Unspecified,0,0,,3,0,216,373
,02085936,n02085936_10625,,ImageNet database,,500,375,3,,,Maltese_dog,Unspecified,0,0,,164,70,313,276
,02085936,n02085936_10646,,ImageNet database,,300,295,3,,,Maltese_dog,Unspecified,0,0,,16,2,281,294
,02085936,n02085936_10661,,ImageNet database,,500,375,3,,,Maltese_dog,Unspecified,0,0,,124,25,435,374
,02085936,n02085936_10719,,ImageNet database,,800,818,3,,,Maltese_dog,Unspecified,0,0,,4,34,795,815
,02085936,n02085936_11541,,ImageNet database,,500,332,3,,,Maltese_dog,Unspecified,0,0,,84,54,409,314
,02085936,n02085936_1155,,ImageNet database,,500,333,3,,,Maltese_dog,Unspecified,0,0,,31,23,366,263
,02085936,n02085936_11653,,ImageNet database,,500,412,3,,,Maltese_dog,Unspecified,0,0,,114,16,379,410
,02085936,n02085936_11744,,ImageNet database,,500,375,3,,,Maltese_dog,Unspecified,0,0,,0,92,203,374
,02085936,n02085936_1244,,ImageNet database,,500,333,3,,,Maltese_dog,Unspecified,0,0,,69,78,358,309
,02085936,n02085936_1247,,ImageNet database,,333,500,3,,,Maltese_dog,Unspecified,0,0,,96,187,322,462
,02085936,n02085936_126,,ImageNet database,,375,500,3,,,Maltese_dog,Unspecified,0,0,,81,210,330,498
,02085936,n02085936_1288,,ImageNet database,,500,334,3,,,Maltese_dog,Unspecified,0,0,,124,15,383,333
,02085936,n02085936_13013,,ImageNet database,,500,374,3,,,Maltese_dog,Unspecified,0,0,,133,18,419,308
,02085936,n02085936_1325,,ImageNet database,,480,360,3,,,Maltese_dog,Unspecified,0,0,,73,48,429,359
,02085936,n02085936_13378,,ImageNet database,,500,332,3,,,Maltese_dog,Unspecified,0,0,,1,39,367,329
,02085936,n02085936_137,,ImageNet database,,250,250,3,,,Maltese_dog,Unspecified,0,0,,16,21,238,217
,02085936,n02085936_1390,,ImageNet database,,500,333,3,,,Maltese_dog,Unspecified,0,0,,19,0,424,332
,02085936,n02085936_13944,,ImageNet database,,322,385,3,,,Maltese_dog,Unspecified,0,0,,1,192,161,345
,02085936,n02085936_1424,,ImageNet database,,500,375,3,,,Maltese_dog,Unspecified,0,0,,172,68,307,251
,02085936,n02085936_14432,,ImageNet database,,374,500,3,,,Maltese_dog,Unspecified,0,0,,36,95,307,398
,02085936,n02085936_14595,,ImageNet database,,500,375,3,,,Maltese_dog,Unspecified,0,0,,0,47,463,299
,02085936,n02085936_1515,,ImageNet database,,500,384,3,,,Maltese_dog,Unspecified,0,0,,12,14,485,370
,02085936,n02085936_1549,,ImageNet database,,460,306,3,,,Maltese_dog,Unspecified,0,0,,118,0,415,285
,02085936,n02085936_1556,,ImageNet database,,500,333,3,,,Maltese_dog,Unspecified,0,0,,79,26,325,332
,02085936,n02085936_16014,,ImageNet database,,500,333,3,,,Maltese_dog,Unspecified,0,0,,203,59,461,332
,02085936,n02085936_16188,,ImageNet database,,500,375,3,,,Maltese_dog,Unspecified,0,0,,172,122,497,371
,02085936,n02085936_16190,,ImageNet database,,417,500,3,,,Maltese_dog,Unspecified,0,0,,70,142,328,406
,02085936,n02085936_16331,,ImageNet database,,500,375,3,,,Maltese_dog,Unspecified,0,0,,24,28,457,344
,02085936,n02085936_16355,,ImageNet database,,500,375,3,,,Maltese_dog,Unspecified,0,0,,202,77,320,222
,02085936,n02085936_16565,,ImageNet database,,332,500,3,,,Maltese_dog,Unspecified,0,0,,35,215,171,448
,02085936,n02085936_16565,,ImageNet database,,332,500,3,,,Maltese_dog,Unspecified,0,0,,156,161,283,421
,02085936,n02085936_16998,,ImageNet database,,500,338,3,,,Maltese_dog,Unspecified,0,0,,146,0,364,336
,02085936,n02085936_17059,,ImageNet database,,500,375,3,,,Maltese_dog,Unspecified,0,0,,27,0,498,373
,02085936,n02085936_17116,,ImageNet database,,350,240,3,,,Maltese_dog,Unspecified,0,0,,183,88,335,239
,02085936,n02085936_1739,,ImageNet database,,383,500,3,,,Maltese_dog,Unspecified,0,0,,36,26,364,498
,02085936,n02085936_17631,,ImageNet database,,500,375,3,,,Maltese_dog,Unspecified,0,0,,141,30,414,337
,02085936,n02085936_1799,,ImageNet database,,333,500,3,,,Maltese_dog,Unspecified,0,0,,47,47,330,498
,02085936,n02085936_17990,,ImageNet database,,500,375,3,,,Maltese_dog,Unspecified,0,0,,109,94,332,284
,02085936,n02085936_18114,,ImageNet database,,500,375,3,,,Maltese_dog,Unspecified,0,0,,211,111,498,374
,02085936,n02085936_18114,,ImageNet database,,500,375,3,,,Maltese_dog,Unspecified,0,0,,129,47,273,344
,02085936,n02085936_18640,,ImageNet database,,500,335,3,,,Maltese_dog,Unspecified,0,0,,152,43,499,334
,02085936,n02085936_19133,,ImageNet database,,375,500,3,,,Maltese_dog,Unspecified,0,0,,96,2,278,297
,02085936,n02085936_19558,,ImageNet database,,375,500,3,,,Maltese_dog,Unspecified,0,0,,95,95,305,440
,02085936,n02085936_19731,,ImageNet database,,500,375,3,,,Maltese_dog,Unspecified,0,0,,212,53,446,325
,02085936,n02085936_19805,,ImageNet database,,375,500,3,,,Maltese_dog,Unspecified,0,0,,0,1,373,497
,02085936,n02085936_20076,,ImageNet database,,500,375,3,,,Maltese_dog,Unspecified,0,0,,44,5,427,374
,02085936,n02085936_20102,,ImageNet database,,500,426,3,,,Maltese_dog,Unspecified,0,0,,91,12,428,295
,02085936,n02085936_2020,,ImageNet database,,500,301,3,,,Maltese_dog,Unspecified,0,0,,279,65,466,271
,02085936,n02085936_2020,,ImageNet database,,500,301,3,,,Maltese_dog,Unspecified,0,0,,23,84,184,275
,02085936,n02085936_20313,,ImageNet database,,500,375,3,,,Maltese_dog,Unspecified,0,0,,4,40,406,374
,02085936,n02085936_20610,,ImageNet database,,333,500,3,,,Maltese_dog,Unspecified,0,0,,67,111,284,433
,02085936,n02085936_21320,,ImageNet database,,500,375,3,,,Maltese_dog,Unspecified,0,0,,0,40,494,374
,02085936,n02085936_2135,,ImageNet database,,500,400,3,,,Maltese_dog,Unspecified,0,0,,205,137,302,276
,02085936,n02085936_2154,,ImageNet database,,299,395,3,,,Maltese_dog,Unspecified,0,0,,42,72,258,387
,02085936,n02085936_2167,,ImageNet database,,360,304,3,,,Maltese_dog,Unspecified,0,0,,33,22,293,303
,02085936,n02085936_2203,,ImageNet database,,378,500,3,,,Maltese_dog,Unspecified,0,0,,32,46,287,398
,02085936,n02085936_22127,,ImageNet database,,500,500,3,,,Maltese_dog,Unspecified,0,0,,6,31,423,498
,02085936,n02085936_22167,,ImageNet database,,500,375,3,,,Maltese_dog,Unspecified,0,0,,203,11,496,372
,02085936,n02085936_22439,,ImageNet database,,500,375,3,,,Maltese_dog,Unspecified,0,0,,11,61,385,317
,02085936,n02085936_22666,,ImageNet database,,500,399,3,,,Maltese_dog,Unspecified,0,0,,45,161,217,392
,02085936,n02085936_2318,,ImageNet database,,500,375,3,,,Maltese_dog,Unspecified,0,0,,108,92,310,374
,02085936,n02085936_233,,ImageNet database,,375,500,3,,,Maltese_dog,Unspecified,0,0,,22,31,273,472
,02085936,n02085936_24178,,ImageNet database,,375,500,3,,,Maltese_dog,Unspecified,0,0,,10,61,335,455
,02085936,n02085936_2422,,ImageNet database,,500,375,3,,,Maltese_dog,Unspecified,0,0,,72,45,466,298
,02085936,n02085936_24464,,ImageNet database,,333,500,3,,,Maltese_dog,Unspecified,0,0,,7,161,252,493
,02085936,n02085936_2458,,ImageNet database,,500,375,3,,,Maltese_dog,Unspecified,0,0,,5,25,481,356
,02085936,n02085936_2465,,ImageNet database,,358,500,3,,,Maltese_dog,Unspecified,0,0,,47,22,309,436
,02085936,n02085936_2536,,ImageNet database,,500,333,3,,,Maltese_dog,Unspecified,0,0,,140,0,375,283
,02085936,n02085936_2543,,ImageNet database,,500,500,3,,,Maltese_dog,Unspecified,0,0,,83,105,380,391
