path,dclass,category
DogsImages\Afghan_hound\sample_2049.jpg,Afghan_hound,0
DogsImages\Afghan_hound\sample_2050.jpg,Afghan_hound,0
DogsImages\Afghan_hound\sample_2051.jpg,Afghan_hound,0
DogsImages\Afghan_hound\sample_2052.jpg,Afghan_hound,0
DogsImages\Afghan_hound\sample_2053.jpg,Afghan_hound,0
DogsImages\Afghan_hound\sample_2054.jpg,Afghan_hound,0
DogsImages\Afghan_hound\sample_2055.jpg,Afghan_hound,0
DogsImages\Afghan_hound\sample_2056.jpg,Afghan_hound,0
DogsImages\Afghan_hound\sample_2057.jpg,Afghan_hound,0
DogsImages\Afghan_hound\sample_2058.jpg,Afghan_hound,0
DogsImages\Afghan_hound\sample_2059.jpg,Afghan_hound,0
DogsImages\Afghan_hound\sample_2060.jpg,Afghan_hound,0
DogsImages\Afghan_hound\sample_2061.jpg,Afghan_hound,0
DogsImages\Afghan_hound\sample_2062.jpg,Afghan_hound,0
DogsImages\Afghan_hound\sample_2063.jpg,Afghan_hound,0
DogsImages\Afghan_hound\sample_2064.jpg,Afghan_hound,0
DogsImages\Afghan_hound\sample_2065.jpg,Afghan_hound,0
DogsImages\Afghan_hound\sample_2066.jpg,Afghan_hound,0
DogsImages\Afghan_hound\sample_2067.jpg,Afghan_hound,0
DogsImages\Afghan_hound\sample_2068.jpg,Afghan_hound,0
DogsImages\African_hunting_dog\sample_21914.jpg,African_hunting_dog,1
DogsImages\African_hunting_dog\sample_21915.jpg,African_hunting_dog,1
DogsImages\African_hunting_dog\sample_21916.jpg,African_hunting_dog,1
DogsImages\African_hunting_dog\sample_21917.jpg,African_hunting_dog,1
DogsImages\African_hunting_dog\sample_21918.jpg,African_hunting_dog,1
DogsImages\African_hunting_dog\sample_21919.jpg,African_hunting_dog,1
DogsImages\African_hunting_dog\sample_21920.jpg,African_hunting_dog,1
DogsImages\African_hunting_dog\sample_21921.jpg,African_hunting_dog,1
DogsImages\African_hunting_dog\sample_21922.jpg,African_hunting_dog,1
DogsImages\African_hunting_dog\sample_21923.jpg,African_hunting_dog,1
DogsImages\African_hunting_dog\sample_21924.jpg,African_hunting_dog,1
DogsImages\African_hunting_dog\sample_21925.jpg,African_hunting_dog,1
DogsImages\African_hunting_dog\sample_21926.jpg,African_hunting_dog,1
DogsImages\African_hunting_dog\sample_21927.jpg,African_hunting_dog,1
DogsImages\African_hunting_dog\sample_21928.jpg,African_hunting_dog,1
DogsImages\African_hunting_dog\sample_21929.jpg,African_hunting_dog,1
DogsImages\African_hunting_dog\sample_21930.jpg,African_hunting_dog,1
DogsImages\African_hunting_dog\sample_21931.jpg,African_hunting_dog,1
DogsImages\African_hunting_dog\sample_21932.jpg,African_hunting_dog,1
DogsImages\African_hunting_dog\sample_21933.jpg,African_hunting_dog,1
DogsImages\African_hunting_dog\sample_21934.jpg,African_hunting_dog,1
DogsImages\African_hunting_dog\sample_21935.jpg,African_hunting_dog,1
DogsImages\African_hunting_dog\sample_21936.jpg,African_hunting_dog,1
DogsImages\African_hunting_dog\sample_21937.jpg,African_hunting_dog,1
DogsImages\African_hunting_dog\sample_21938.jpg,African_hunting_dog,1
DogsImages\African_hunting_dog\sample_21939.jpg,African_hunting_dog,1
DogsImages\African_hunting_dog\sample_21940.jpg,African_hunting_dog,1
DogsImages\African_hunting_dog\sample_21941.jpg,African_hunting_dog,1
DogsImages\African_hunting_dog\sample_21942.jpg,African_hunting_dog,1
DogsImages\African_hunting_dog\sample_21943.jpg,African_hunting_dog,1
DogsImages\African_hunting_dog\sample_21944.jpg,African_hunting_dog,1
DogsImages\African_hunting_dog\sample_21945.jpg,African_hunting_dog,1
DogsImages\African_hunting_dog\sample_21946.jpg,African_hunting_dog,1
DogsImages\African_hunting_dog\sample_21947.jpg,African_hunting_dog,1
DogsImages\African_hunting_dog\sample_21948.jpg,African_hunting_dog,1
DogsImages\African_hunting_dog\sample_21949.jpg,African_hunting_dog,1
DogsImages\African_hunting_dog\sample_21950.jpg,African_hunting_dog,1
DogsImages\African_hunting_dog\sample_21951.jpg,African_hunting_dog,1
DogsImages\African_hunting_dog\sample_21952.jpg,African_hunting_dog,1
DogsImages\African_hunting_dog\sample_21953.jpg,African_hunting_dog,1
DogsImages\African_hunting_dog\sample_21954.jpg,African_hunting_dog,1
DogsImages\African_hunting_dog\sample_21955.jpg,African_hunting_dog,1
DogsImages\African_hunting_dog\sample_21956.jpg,African_hunting_dog,1
DogsImages\African_hunting_dog\sample_21957.jpg,African_hunting_dog,1
DogsImages\African_hunting_dog\sample_21958.jpg,African_hunting_dog,1
DogsImages\African_hunting_dog\sample_21959.jpg,African_hunting_dog,1
DogsImages\African_hunting_dog\sample_21960.jpg,African_hunting_dog,1
DogsImages\African_hunting_dog\sample_21961.jpg,African_hunting_dog,1
DogsImages\African_hunting_dog\sample_21962.jpg,African_hunting_dog,1
DogsImages\African_hunting_dog\sample_21963.jpg,African_hunting_dog,1
DogsImages\African_hunting_dog\sample_21964.jpg,African_hunting_dog,1
DogsImages\African_hunting_dog\sample_21965.jpg,African_hunting_dog,1
DogsImages\African_hunting_dog\sample_21966.jpg,African_hunting_dog,1
DogsImages\African_hunting_dog\sample_21967.jpg,African_hunting_dog,1
DogsImages\African_hunting_dog\sample_21968.jpg,African_hunting_dog,1
DogsImages\African_hunting_dog\sample_21969.jpg,African_hunting_dog,1
DogsImages\African_hunting_dog\sample_21970.jpg,African_hunting_dog,1
DogsImages\African_hunting_dog\sample_21971.jpg,African_hunting_dog,1
DogsImages\African_hunting_dog\sample_21972.jpg,African_hunting_dog,1
DogsImages\African_hunting_dog\sample_21973.jpg,African_hunting_dog,1
DogsImages\African_hunting_dog\sample_21974.jpg,African_hunting_dog,1
DogsImages\African_hunting_dog\sample_21975.jpg,African_hunting_dog,1
DogsImages\African_hunting_dog\sample_21976.jpg,African_hunting_dog,1
DogsImages\African_hunting_dog\sample_21977.jpg,African_hunting_dog,1
DogsImages\African_hunting_dog\sample_21978.jpg,African_hunting_dog,1
DogsImages\African_hunting_dog\sample_21979.jpg,African_hunting_dog,1
DogsImages\African_hunting_dog\sample_21980.jpg,African_hunting_dog,1
DogsImages\African_hunting_dog\sample_21981.jpg,African_hunting_dog,1
DogsImages\African_hunting_dog\sample_21982.jpg,African_hunting_dog,1
DogsImages\African_hunting_dog\sample_21983.jpg,African_hunting_dog,1
DogsImages\African_hunting_dog\sample_21984.jpg,African_hunting_dog,1
DogsImages\African_hunting_dog\sample_21985.jpg,African_hunting_dog,1
DogsImages\African_hunting_dog\sample_21986.jpg,African_hunting_dog,1
DogsImages\African_hunting_dog\sample_21987.jpg,African_hunting_dog,1
DogsImages\African_hunting_dog\sample_21988.jpg,African_hunting_dog,1
DogsImages\African_hunting_dog\sample_21989.jpg,African_hunting_dog,1
DogsImages\African_hunting_dog\sample_21990.jpg,African_hunting_dog,1
DogsImages\African_hunting_dog\sample_21991.jpg,African_hunting_dog,1
DogsImages\African_hunting_dog\sample_21992.jpg,African_hunting_dog,1
DogsImages\African_hunting_dog\sample_21993.jpg,African_hunting_dog,1
DogsImages\African_hunting_dog\sample_21994.jpg,African_hunting_dog,1
DogsImages\African_hunting_dog\sample_21995.jpg,African_hunting_dog,1
DogsImages\African_hunting_dog\sample_21996.jpg,African_hunting_dog,1
DogsImages\African_hunting_dog\sample_21997.jpg,African_hunting_dog,1
DogsImages\African_hunting_dog\sample_21998.jpg,African_hunting_dog,1
DogsImages\African_hunting_dog\sample_21999.jpg,African_hunting_dog,1
DogsImages\African_hunting_dog\sample_22000.jpg,African_hunting_dog,1
DogsImages\African_hunting_dog\sample_22001.jpg,African_hunting_dog,1
DogsImages\African_hunting_dog\sample_22002.jpg,African_hunting_dog,1
DogsImages\African_hunting_dog\sample_22003.jpg,African_hunting_dog,1
DogsImages\African_hunting_dog\sample_22004.jpg,African_hunting_dog,1
DogsImages\African_hunting_dog\sample_22005.jpg,African_hunting_dog,1
DogsImages\African_hunting_dog\sample_22006.jpg,African_hunting_dog,1
DogsImages\African_hunting_dog\sample_22007.jpg,African_hunting_dog,1
DogsImages\African_hunting_dog\sample_22008.jpg,African_hunting_dog,1
DogsImages\African_hunting_dog\sample_22009.jpg,African_hunting_dog,1
DogsImages\African_hunting_dog\sample_22010.jpg,African_hunting_dog,1
DogsImages\African_hunting_dog\sample_22011.jpg,African_hunting_dog,1
DogsImages\African_hunting_dog\sample_22012.jpg,African_hunting_dog,1
DogsImages\African_hunting_dog\sample_22013.jpg,African_hunting_dog,1
DogsImages\African_hunting_dog\sample_22014.jpg,African_hunting_dog,1
DogsImages\African_hunting_dog\sample_22015.jpg,African_hunting_dog,1
DogsImages\African_hunting_dog\sample_22016.jpg,African_hunting_dog,1
DogsImages\African_hunting_dog\sample_22017.jpg,African_hunting_dog,1
DogsImages\African_hunting_dog\sample_22018.jpg,African_hunting_dog,1
DogsImages\African_hunting_dog\sample_22019.jpg,African_hunting_dog,1
DogsImages\African_hunting_dog\sample_22020.jpg,African_hunting_dog,1
DogsImages\African_hunting_dog\sample_22021.jpg,African_hunting_dog,1
DogsImages\African_hunting_dog\sample_22022.jpg,African_hunting_dog,1
DogsImages\African_hunting_dog\sample_22023.jpg,African_hunting_dog,1
DogsImages\African_hunting_dog\sample_22024.jpg,African_hunting_dog,1
DogsImages\African_hunting_dog\sample_22025.jpg,African_hunting_dog,1
DogsImages\African_hunting_dog\sample_22026.jpg,African_hunting_dog,1
DogsImages\African_hunting_dog\sample_22027.jpg,African_hunting_dog,1
DogsImages\African_hunting_dog\sample_22028.jpg,African_hunting_dog,1
DogsImages\African_hunting_dog\sample_22029.jpg,African_hunting_dog,1
DogsImages\African_hunting_dog\sample_22030.jpg,African_hunting_dog,1
DogsImages\African_hunting_dog\sample_22031.jpg,African_hunting_dog,1
DogsImages\African_hunting_dog\sample_22032.jpg,African_hunting_dog,1
DogsImages\African_hunting_dog\sample_22033.jpg,African_hunting_dog,1
DogsImages\African_hunting_dog\sample_22034.jpg,African_hunting_dog,1
DogsImages\African_hunting_dog\sample_22035.jpg,African_hunting_dog,1
DogsImages\African_hunting_dog\sample_22036.jpg,African_hunting_dog,1
DogsImages\African_hunting_dog\sample_22037.jpg,African_hunting_dog,1
DogsImages\African_hunting_dog\sample_22038.jpg,African_hunting_dog,1
DogsImages\African_hunting_dog\sample_22039.jpg,African_hunting_dog,1
DogsImages\African_hunting_dog\sample_22040.jpg,African_hunting_dog,1
DogsImages\African_hunting_dog\sample_22041.jpg,African_hunting_dog,1
DogsImages\African_hunting_dog\sample_22042.jpg,African_hunting_dog,1
DogsImages\African_hunting_dog\sample_22043.jpg,African_hunting_dog,1
DogsImages\African_hunting_dog\sample_22044.jpg,African_hunting_dog,1
DogsImages\African_hunting_dog\sample_22045.jpg,African_hunting_dog,1
DogsImages\African_hunting_dog\sample_22046.jpg,African_hunting_dog,1
DogsImages\African_hunting_dog\sample_22047.jpg,African_hunting_dog,1
DogsImages\African_hunting_dog\sample_22048.jpg,African_hunting_dog,1
DogsImages\African_hunting_dog\sample_22049.jpg,African_hunting_dog,1
DogsImages\African_hunting_dog\sample_22050.jpg,African_hunting_dog,1
DogsImages\African_hunting_dog\sample_22051.jpg,African_hunting_dog,1
DogsImages\African_hunting_dog\sample_22052.jpg,African_hunting_dog,1
DogsImages\African_hunting_dog\sample_22053.jpg,African_hunting_dog,1
DogsImages\African_hunting_dog\sample_22054.jpg,African_hunting_dog,1
DogsImages\African_hunting_dog\sample_22055.jpg,African_hunting_dog,1
DogsImages\African_hunting_dog\sample_22056.jpg,African_hunting_dog,1
DogsImages\African_hunting_dog\sample_22057.jpg,African_hunting_dog,1
DogsImages\African_hunting_dog\sample_22058.jpg,African_hunting_dog,1
DogsImages\African_hunting_dog\sample_22059.jpg,African_hunting_dog,1
DogsImages\African_hunting_dog\sample_22060.jpg,African_hunting_dog,1
DogsImages\African_hunting_dog\sample_22061.jpg,African_hunting_dog,1
DogsImages\African_hunting_dog\sample_22062.jpg,African_hunting_dog,1
DogsImages\African_hunting_dog\sample_22063.jpg,African_hunting_dog,1
DogsImages\African_hunting_dog\sample_22064.jpg,African_hunting_dog,1
DogsImages\African_hunting_dog\sample_22065.jpg,African_hunting_dog,1
DogsImages\African_hunting_dog\sample_22066.jpg,African_hunting_dog,1
DogsImages\African_hunting_dog\sample_22067.jpg,African_hunting_dog,1
DogsImages\African_hunting_dog\sample_22068.jpg,African_hunting_dog,1
DogsImages\African_hunting_dog\sample_22069.jpg,African_hunting_dog,1
DogsImages\African_hunting_dog\sample_22070.jpg,African_hunting_dog,1
DogsImages\African_hunting_dog\sample_22071.jpg,African_hunting_dog,1
DogsImages\African_hunting_dog\sample_22072.jpg,African_hunting_dog,1
DogsImages\African_hunting_dog\sample_22073.jpg,African_hunting_dog,1
DogsImages\African_hunting_dog\sample_22074.jpg,African_hunting_dog,1
DogsImages\African_hunting_dog\sample_22075.jpg,African_hunting_dog,1
DogsImages\African_hunting_dog\sample_22076.jpg,African_hunting_dog,1
DogsImages\African_hunting_dog\sample_22077.jpg,African_hunting_dog,1
DogsImages\African_hunting_dog\sample_22078.jpg,African_hunting_dog,1
DogsImages\African_hunting_dog\sample_22079.jpg,African_hunting_dog,1
DogsImages\African_hunting_dog\sample_22080.jpg,African_hunting_dog,1
DogsImages\African_hunting_dog\sample_22081.jpg,African_hunting_dog,1
DogsImages\African_hunting_dog\sample_22082.jpg,African_hunting_dog,1
DogsImages\African_hunting_dog\sample_22083.jpg,African_hunting_dog,1
DogsImages\African_hunting_dog\sample_22084.jpg,African_hunting_dog,1
DogsImages\African_hunting_dog\sample_22085.jpg,African_hunting_dog,1
DogsImages\African_hunting_dog\sample_22086.jpg,African_hunting_dog,1
DogsImages\African_hunting_dog\sample_22087.jpg,African_hunting_dog,1
DogsImages\African_hunting_dog\sample_22088.jpg,African_hunting_dog,1
DogsImages\African_hunting_dog\sample_22089.jpg,African_hunting_dog,1
DogsImages\African_hunting_dog\sample_22090.jpg,African_hunting_dog,1
DogsImages\African_hunting_dog\sample_22091.jpg,African_hunting_dog,1
DogsImages\African_hunting_dog\sample_22092.jpg,African_hunting_dog,1
DogsImages\African_hunting_dog\sample_22093.jpg,African_hunting_dog,1
DogsImages\African_hunting_dog\sample_22094.jpg,African_hunting_dog,1
DogsImages\African_hunting_dog\sample_22095.jpg,African_hunting_dog,1
DogsImages\African_hunting_dog\sample_22096.jpg,African_hunting_dog,1
DogsImages\African_hunting_dog\sample_22097.jpg,African_hunting_dog,1
DogsImages\African_hunting_dog\sample_22098.jpg,African_hunting_dog,1
DogsImages\African_hunting_dog\sample_22099.jpg,African_hunting_dog,1
DogsImages\African_hunting_dog\sample_22100.jpg,African_hunting_dog,1
DogsImages\African_hunting_dog\sample_22101.jpg,African_hunting_dog,1
DogsImages\African_hunting_dog\sample_22102.jpg,African_hunting_dog,1
DogsImages\African_hunting_dog\sample_22103.jpg,African_hunting_dog,1
DogsImages\African_hunting_dog\sample_22104.jpg,African_hunting_dog,1
DogsImages\African_hunting_dog\sample_22105.jpg,African_hunting_dog,1
DogsImages\African_hunting_dog\sample_22106.jpg,African_hunting_dog,1
DogsImages\African_hunting_dog\sample_22107.jpg,African_hunting_dog,1
DogsImages\African_hunting_dog\sample_22108.jpg,African_hunting_dog,1
DogsImages\African_hunting_dog\sample_22109.jpg,African_hunting_dog,1
DogsImages\African_hunting_dog\sample_22110.jpg,African_hunting_dog,1
DogsImages\African_hunting_dog\sample_22111.jpg,African_hunting_dog,1
DogsImages\African_hunting_dog\sample_22112.jpg,African_hunting_dog,1
DogsImages\African_hunting_dog\sample_22113.jpg,African_hunting_dog,1
DogsImages\African_hunting_dog\sample_22114.jpg,African_hunting_dog,1
DogsImages\African_hunting_dog\sample_22115.jpg,African_hunting_dog,1
DogsImages\African_hunting_dog\sample_22116.jpg,African_hunting_dog,1
DogsImages\African_hunting_dog\sample_22117.jpg,African_hunting_dog,1
DogsImages\African_hunting_dog\sample_22118.jpg,African_hunting_dog,1
DogsImages\African_hunting_dog\sample_22119.jpg,African_hunting_dog,1
DogsImages\African_hunting_dog\sample_22120.jpg,African_hunting_dog,1
DogsImages\African_hunting_dog\sample_22121.jpg,African_hunting_dog,1
DogsImages\African_hunting_dog\sample_22122.jpg,African_hunting_dog,1
DogsImages\African_hunting_dog\sample_22123.jpg,African_hunting_dog,1
DogsImages\African_hunting_dog\sample_22124.jpg,African_hunting_dog,1
DogsImages\African_hunting_dog\sample_22125.jpg,African_hunting_dog,1
DogsImages\African_hunting_dog\sample_22126.jpg,African_hunting_dog,1
DogsImages\Airedale\sample_7832.jpg,Airedale,2
DogsImages\Airedale\sample_7833.jpg,Airedale,2
DogsImages\Airedale\sample_7834.jpg,Airedale,2
DogsImages\Airedale\sample_7835.jpg,Airedale,2
DogsImages\Airedale\sample_7836.jpg,Airedale,2
DogsImages\Airedale\sample_7837.jpg,Airedale,2
DogsImages\Airedale\sample_7838.jpg,Airedale,2
DogsImages\Airedale\sample_7839.jpg,Airedale,2
DogsImages\Airedale\sample_7840.jpg,Airedale,2
DogsImages\Airedale\sample_7841.jpg,Airedale,2
DogsImages\Airedale\sample_7842.jpg,Airedale,2
DogsImages\Airedale\sample_7843.jpg,Airedale,2
DogsImages\Airedale\sample_7844.jpg,Airedale,2
DogsImages\Airedale\sample_7845.jpg,Airedale,2
DogsImages\Airedale\sample_7846.jpg,Airedale,2
DogsImages\Airedale\sample_7847.jpg,Airedale,2
DogsImages\Airedale\sample_7848.jpg,Airedale,2
DogsImages\Airedale\sample_7849.jpg,Airedale,2
DogsImages\Airedale\sample_7850.jpg,Airedale,2
DogsImages\Airedale\sample_7851.jpg,Airedale,2
DogsImages\Airedale\sample_7852.jpg,Airedale,2
DogsImages\Airedale\sample_7853.jpg,Airedale,2
DogsImages\Airedale\sample_7854.jpg,Airedale,2
DogsImages\Airedale\sample_7855.jpg,Airedale,2
DogsImages\Airedale\sample_7856.jpg,Airedale,2
DogsImages\Airedale\sample_7857.jpg,Airedale,2
DogsImages\Airedale\sample_7858.jpg,Airedale,2
DogsImages\Airedale\sample_7859.jpg,Airedale,2
DogsImages\Airedale\sample_7860.jpg,Airedale,2
DogsImages\Airedale\sample_7861.jpg,Airedale,2
DogsImages\Airedale\sample_7862.jpg,Airedale,2
DogsImages\Airedale\sample_7863.jpg,Airedale,2
DogsImages\Airedale\sample_7864.jpg,Airedale,2
DogsImages\Airedale\sample_7865.jpg,Airedale,2
DogsImages\Airedale\sample_7866.jpg,Airedale,2
DogsImages\Airedale\sample_7867.jpg,Airedale,2
DogsImages\Airedale\sample_7868.jpg,Airedale,2
DogsImages\Airedale\sample_7869.jpg,Airedale,2
DogsImages\Airedale\sample_7870.jpg,Airedale,2
DogsImages\Airedale\sample_7871.jpg,Airedale,2
DogsImages\Airedale\sample_7872.jpg,Airedale,2
DogsImages\Airedale\sample_7873.jpg,Airedale,2
DogsImages\Airedale\sample_7874.jpg,Airedale,2
DogsImages\Airedale\sample_7875.jpg,Airedale,2
DogsImages\Airedale\sample_7876.jpg,Airedale,2
DogsImages\Airedale\sample_7877.jpg,Airedale,2
DogsImages\Airedale\sample_7878.jpg,Airedale,2
DogsImages\Airedale\sample_7879.jpg,Airedale,2
DogsImages\Airedale\sample_7880.jpg,Airedale,2
DogsImages\Airedale\sample_7881.jpg,Airedale,2
DogsImages\Airedale\sample_7882.jpg,Airedale,2
DogsImages\Airedale\sample_7883.jpg,Airedale,2
DogsImages\Airedale\sample_7884.jpg,Airedale,2
DogsImages\Airedale\sample_7885.jpg,Airedale,2
DogsImages\Airedale\sample_7886.jpg,Airedale,2
DogsImages\Airedale\sample_7887.jpg,Airedale,2
DogsImages\Airedale\sample_7888.jpg,Airedale,2
DogsImages\Airedale\sample_7889.jpg,Airedale,2
DogsImages\Airedale\sample_7890.jpg,Airedale,2
DogsImages\Airedale\sample_7891.jpg,Airedale,2
DogsImages\Airedale\sample_7892.jpg,Airedale,2
DogsImages\Airedale\sample_7893.jpg,Airedale,2
DogsImages\Airedale\sample_7894.jpg,Airedale,2
DogsImages\Airedale\sample_7895.jpg,Airedale,2
DogsImages\Airedale\sample_7896.jpg,Airedale,2
DogsImages\Airedale\sample_7897.jpg,Airedale,2
DogsImages\Airedale\sample_7898.jpg,Airedale,2
DogsImages\Airedale\sample_7899.jpg,Airedale,2
DogsImages\Airedale\sample_7900.jpg,Airedale,2
DogsImages\Airedale\sample_7901.jpg,Airedale,2
DogsImages\Airedale\sample_7902.jpg,Airedale,2
DogsImages\Airedale\sample_7903.jpg,Airedale,2
DogsImages\Airedale\sample_7904.jpg,Airedale,2
DogsImages\Airedale\sample_7905.jpg,Airedale,2
DogsImages\Airedale\sample_7906.jpg,Airedale,2
DogsImages\Airedale\sample_7907.jpg,Airedale,2
DogsImages\Airedale\sample_7908.jpg,Airedale,2
DogsImages\Airedale\sample_7909.jpg,Airedale,2
DogsImages\Airedale\sample_7910.jpg,Airedale,2
DogsImages\Airedale\sample_7911.jpg,Airedale,2
DogsImages\Airedale\sample_7912.jpg,Airedale,2
DogsImages\Airedale\sample_7913.jpg,Airedale,2
DogsImages\Airedale\sample_7914.jpg,Airedale,2
DogsImages\Airedale\sample_7915.jpg,Airedale,2
DogsImages\Airedale\sample_7916.jpg,Airedale,2
DogsImages\Airedale\sample_7917.jpg,Airedale,2
DogsImages\Airedale\sample_7918.jpg,Airedale,2
DogsImages\Airedale\sample_7919.jpg,Airedale,2
DogsImages\Airedale\sample_7920.jpg,Airedale,2
DogsImages\Airedale\sample_7921.jpg,Airedale,2
DogsImages\Airedale\sample_7922.jpg,Airedale,2
DogsImages\Airedale\sample_7923.jpg,Airedale,2
DogsImages\Airedale\sample_7924.jpg,Airedale,2
DogsImages\Airedale\sample_7925.jpg,Airedale,2
DogsImages\Airedale\sample_7926.jpg,Airedale,2
DogsImages\Airedale\sample_7927.jpg,Airedale,2
DogsImages\Airedale\sample_7928.jpg,Airedale,2
DogsImages\Airedale\sample_7929.jpg,Airedale,2
DogsImages\Airedale\sample_7930.jpg,Airedale,2
DogsImages\Airedale\sample_7931.jpg,Airedale,2
DogsImages\Airedale\sample_7932.jpg,Airedale,2
DogsImages\Airedale\sample_7933.jpg,Airedale,2
DogsImages\Airedale\sample_7934.jpg,Airedale,2
DogsImages\Airedale\sample_7935.jpg,Airedale,2
DogsImages\Airedale\sample_7936.jpg,Airedale,2
DogsImages\Airedale\sample_7937.jpg,Airedale,2
DogsImages\Airedale\sample_7938.jpg,Airedale,2
DogsImages\Airedale\sample_7939.jpg,Airedale,2
DogsImages\Airedale\sample_7940.jpg,Airedale,2
DogsImages\Airedale\sample_7941.jpg,Airedale,2
DogsImages\Airedale\sample_7942.jpg,Airedale,2
DogsImages\Airedale\sample_7943.jpg,Airedale,2
